"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2","City","State","Zip Code","County Name","PhoneNumber","CMS Region","Condition","Count"
"52T103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL ROAD","","MENOMONEE FALLS","WI","53051","Waukesha","(262) 257-3654","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"52T103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL ROAD","","MENOMONEE FALLS","WI","53051","Waukesha","(262) 257-3654","5","Spinal cord injury (traumatic)","less than 11"
"52T103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL ROAD","","MENOMONEE FALLS","WI","53051","Waukesha","(262) 257-3654","5","Hip or femur fracture","25"
"52T103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL ROAD","","MENOMONEE FALLS","WI","53051","Waukesha","(262) 257-3654","5","Hip or knee replacement, amputation or other bone or joint condition","24"
"52T103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL ROAD","","MENOMONEE FALLS","WI","53051","Waukesha","(262) 257-3654","5","All other conditions","82"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Stroke","58"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Nervous system disorder (excluding stroke)","less than 11"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Brain disease or condition (non-traumatic)","16"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Brain injury (traumatic)","less than 11"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Spinal cord injury (traumatic)","less than 11"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Hip or femur fracture","less than 11"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","Hip or knee replacement, amputation or other bone or joint condition","less than 11"
"52T136","ST JOSEPHS HOSPITAL","5000 WEST CHAMBERS STREET","","MILWAUKEE","WI","53210","Milwaukee","(414) 447-2130","5","All other conditions","less than 11"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Stroke","248"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Nervous system disorder (excluding stroke)","61"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Brain disease or condition (non-traumatic)","117"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Brain injury (traumatic)","63"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Spinal cord disease or condition (non-traumatic)","47"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Spinal cord injury (traumatic)","less than 11"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Hip or femur fracture","31"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","Hip or knee replacement, amputation or other bone or joint condition","83"
"52T138","AURORA HEALTH CARE METRO INC","2900 W OKLAHOMA AVE","","MILWAUKEE","WI","53215","Sheboygan","(414) 649-5765","5","All other conditions","317"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Stroke","64"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Nervous system disorder (excluding stroke)","12"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Brain disease or condition (non-traumatic)","15"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Brain injury (traumatic)","less than 11"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Spinal cord disease or condition (non-traumatic)","26"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Spinal cord injury (traumatic)","22"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Hip or femur fracture","11"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","Hip or knee replacement, amputation or other bone or joint condition","54"
"52T177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 WEST WISCONSIN AVENUE","","MILWAUKEE","WI","53226","Milwaukee","(414) 805-2893","5","All other conditions","49"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Stroke","34"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Nervous system disorder (excluding stroke)","less than 11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Brain disease or condition (non-traumatic)","less than 11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Brain injury (traumatic)","less than 11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Spinal cord disease or condition (non-traumatic)","11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Spinal cord injury (traumatic)","less than 11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Hip or femur fracture","less than 11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","Hip or knee replacement, amputation or other bone or joint condition","less than 11"
"52T193","AURORA BAYCARE MEDICAL CENTER","PO 8900","","GREEN BAY","WI","54308","Brown","(920) 288-8000","5","All other conditions","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Stroke","26"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Nervous system disorder (excluding stroke)","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Brain disease or condition (non-traumatic)","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Brain injury (traumatic)","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Spinal cord injury (traumatic)","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Hip or femur fracture","less than 11"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","Hip or knee replacement, amputation or other bone or joint condition","12"
"52T206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","SUMMIT","WI","53066","Waukesha","(262) 434-2605","5","All other conditions","12"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Stroke","87"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Nervous system disorder (excluding stroke)","47"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Brain disease or condition (non-traumatic)","37"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Brain injury (traumatic)","14"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Spinal cord disease or condition (non-traumatic)","12"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Spinal cord injury (traumatic)","less than 11"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Hip or femur fracture","80"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","Hip or knee replacement, amputation or other bone or joint condition","227"
"533027","ELKHORN VALLEY REHABILITATION HOSPITAL LLC","5715 EAST 2ND STREET","","CASPER","WY","82609","Natrona","(307) 265-0005","8","All other conditions","121"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Stroke","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Nervous system disorder (excluding stroke)","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Brain disease or condition (non-traumatic)","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Brain injury (traumatic)","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Spinal cord disease or condition (non-traumatic)","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Spinal cord injury (traumatic)","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Hip or femur fracture","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","Hip or knee replacement, amputation or other bone or joint condition","less than 11"
"53T008","SAGEWEST HEALTH CARE","2100 WEST SUNSET BLVD","","RIVERTON","WY","82501","Fremont","(307) 335-6384","8","All other conditions","less than 11"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Stroke","42"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Nervous system disorder (excluding stroke)","41"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Brain disease or condition (non-traumatic)","21"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Brain injury (traumatic)","17"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Spinal cord disease or condition (non-traumatic)","18"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Spinal cord injury (traumatic)","less than 11"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Hip or femur fracture","37"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","Hip or knee replacement, amputation or other bone or joint condition","43"
"53T014","CHEYENNE REGIONAL MEDICAL CENTER ARU","2600 EAST 18TH ST.","","CHEYENNE","WY","82001","Laramie","(502) 596-6346","8","All other conditions","20"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Stroke","62"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Nervous system disorder (excluding stroke)","165"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Brain disease or condition (non-traumatic)","34"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Brain injury (traumatic)","22"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Spinal cord disease or condition (non-traumatic)","less than 11"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Spinal cord injury (traumatic)","less than 11"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Hip or femur fracture","69"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","Hip or knee replacement, amputation or other bone or joint condition","211"
"673025","PAM REHABILITATION HOSPITAL OF ALLEN","1001 RAINTREE CIRCLE","","ALLEN","TX","75013","Collin","(972) 908-2015","6","All other conditions","188"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Stroke","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Nervous system disorder (excluding stroke)","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Brain disease or condition (non-traumatic)","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Brain injury (traumatic)","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Spinal cord disease or condition (non-traumatic)","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Spinal cord injury (traumatic)","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Hip or femur fracture","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","Hip or knee replacement, amputation or other bone or joint condition","Not Available"
"673026","GULF STATES LTAC OF NEW BRAUNFELS","1445 HANZ DRIVE","","NEW BRAUNFELS","TX","78130","Comal","(830) 627-7600","6","All other conditions","Not Available"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Stroke","112"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Nervous system disorder (excluding stroke)","106"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Brain disease or condition (non-traumatic)","46"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Brain injury (traumatic)","29"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Spinal cord disease or condition (non-traumatic)","23"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Spinal cord injury (traumatic)","11"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Hip or femur fracture","90"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","Hip or knee replacement, amputation or other bone or joint condition","190"
"673027","CENTRAL TEXAS REHABILITATION HOSPITAL","700 W 45TH ST","","AUSTIN","TX","78705","Travis","(512) 407-2101","6","All other conditions","182"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Stroke","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Nervous system disorder (excluding stroke)","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Brain disease or condition (non-traumatic)","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Brain injury (traumatic)","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Spinal cord disease or condition (non-traumatic)","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Spinal cord injury (traumatic)","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Hip or femur fracture","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","Hip or knee replacement, amputation or other bone or joint condition","Not Available"
"673028","DALLAS LTACH LLC","8050 MEADOW ROAD","","DALLAS","TX","75231","Dallas","(469) 232-6500","6","All other conditions","Not Available"
